id,module,name,kind,display_name,display_category,food_type,item_type,tags,nutrition_source,calories,carbohydrates,lipids,proteins,hunger_change,thirst_change,days_fresh,days_totally_rotten,cant_be_frozen,is_cookable,minutes_to_cook,minutes_to_burn,dangerous_uncooked,packaged,canned_food,cant_eat,spice,good_hot,bad_cold,unhappy_change,boredom_change,stress_change,fatigue_change,endurance_change,food_sickness_change,poison_power,alcohol_power,evolved_recipe,evolved_recipe_name,replace_on_cooked,replace_on_rotten,replace_on_use,on_cooked,on_eat,fluid_capacity,fluid_ids,weight,replace_on_deplete,source_file,source_line
Base.BucketLargeWood,Base,BucketLargeWood,fluid_container,Wooden Bucket,WaterContainer,,base:normal,base:bucket;base:hasmetal,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,10.0,,items/normal.txt,1483
Base.BucketOfSoup,Base,BucketOfSoup,food,Bucket of Soup,Food,,base:food,base:hasmetal,food_keys,202.0,25.0,4.5,14.0,-40.0,-40.0,3,5,,true,50,100,,,,,,,,-20,,,,,,,,,,,,Base.Bucket,,,,,3.0,,items/food.txt,6723
Base.BucketOfStew,Base,BucketOfStew,food,Bucket of Stew,Food,,base:food,base:hasmetal,food_keys,202.0,25.0,4.5,14.0,-40.0,-40.0,3,5,,true,50,100,,,,,,,,-20,,,,,,,,,,,,Base.Bucket,,,,,3.0,,items/food.txt,6751
Base.BucketPlasterFull,Base,BucketPlasterFull,drainable,Bucket of Plaster,Material,,base:drainable,base:hasmetal;base:plasterbucket,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Base.Bucket,items/drainable.txt,443
Base.BucketWallpaperPaste,Base,BucketWallpaperPaste,drainable,Bucket of Wallpaper Paste,Material,,base:drainable,base:wallpaperpaste;base:hasmetal,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Base.Bucket,items/drainable.txt,546
Base.BucketWaterDebug,Base,BucketWaterDebug,fluid_container,Bucket,WaterContainer,,base:normal,base:bucket;base:cookable;base:metalbucket;base:hasmetal,fluid:Water,,,,,,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Water,1.0,,items/normal.txt,13295
Base.BucketWood,Base,BucketWood,fluid_container,Wooden Bucket,WaterContainer,,base:normal,base:bucket;base:hasmetal,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,1.0,,items/normal.txt,13890
Base.Bull_Head_Angus,Base,Bull_Head_Angus,food,Bull Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,items/food.txt,684
Base.Bull_Head_Holstein,Base,Bull_Head_Holstein,food,Bull Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,items/food.txt,756
Base.Bull_Head_Simmental,Base,Bull_Head_Simmental,food,Bull Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,items/food.txt,720
Base.Bullhorn,Base,Bullhorn,drainable,Megaphone,Tool,,base:drainable,base:hasmetal;base:miscelectronic;base:hideremaining;base:megaphone,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,items/drainable.txt,2322
Base.BunsHamburger,Base,BunsHamburger,food,Pack of Hamburger Buns,Food,,base:food,,food_keys,708.0,132.0,8.88,23.6,,,3,6,,,,,,true,,true,,,,,,,,,,,,,,,,,,,,,0.4,,items/food.txt,2147
Base.BunsHamburger_single,Base,BunsHamburger_single,food,Hamburger Bun,Food,Bread,base:food,,food_keys,177.0,33.0,2.22,5.9,-10.0,,3,6,,,,,,,,,,,,,,,,,,,,Soup:5;Stew:5;Salad:5,,,,,,,,,0.1,,items/food.txt,2165
Base.BunsHotdog,Base,BunsHotdog,food,Pack of Hotdog Buns,Food,,base:food,,food_keys,532.0,99.0,6.66,17.7,,,3,6,,,,,,true,,true,,,,,,,,,,,,,,,,,,,,,0.3,,items/food.txt,2184
Base.BunsHotdog_single,Base,BunsHotdog_single,food,Hotdog Bun,Food,Bread,base:food,,food_keys,177.0,33.0,2.22,5.9,-10.0,,3,6,,,,,,,,,,,,,,,,,,,,Soup:5;Stew:5;Salad:5,,,,,,,,,0.1,,items/food.txt,2202
Base.Burger,Base,Burger,food,Burger,Food,,base:food,,food_keys,440.0,0.0,37.0,25.0,-25.0,,3,5,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.3,,items/food.txt,5549
Base.BurgerRecipe,Base,BurgerRecipe,food,Burger,Food,,base:food,,food_keys,440.0,30.5,37.0,25.0,-20.0,,3,5,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.3,,items/food.txt,5645
Base.Burrito,Base,Burrito,food,Burrito,Food,,base:food,,food_keys,500.0,100.0,34.0,37.0,-25.0,,3,5,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.3,,items/food.txt,5568
Base.BurritoRecipe,Base,BurritoRecipe,food,Burrito,Food,,base:food,,food_keys,40.0,0.0,2.0,2.0,-5.0,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,items/food.txt,5664
Base.Butter,Base,Butter,food,Butter,Food,,base:food,base:bakingfat;base:minoringredient,food_keys,3200.0,0.0,352.0,0.0,-24.0,,,,,,,,,true,,,true,,,20,,,,,,,,Pancakes:4;Sandwich:4;Stir fry:4;Pasta:4;Taco:4;Burrito:4;Toast:4;Oatmeal:4;Soup:4;Stew:4,,,,,,,,,0.3,,items/food.txt,4535
Base.Cabbage,Base,Cabbage,food,Cabbage,Food,Vegetables,base:food,base:hideuncooked,food_keys,180.0,41.0,0.7,9.0,-24.0,-10.0,2,4,,true,10,30,,,,,,,,,,,,,,,,Soup:12;Stew:12;Stir fry:12;Sandwich:6;Burger:6;Hotdog:6;Salad:12;Taco:6;Burrito:6,,,,,,,,,0.2,,items/food.txt,145
Base.CabbageRoll,Base,CabbageRoll,food,Cabbage Roll,Food,,base:food,,food_keys,110.0,7.0,7.0,5.0,-20.0,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,items/food.txt,11582
Base.CakeBlackForest,Base,CakeBlackForest,food,Black Forest Cake Slice,Food,,base:food,,food_keys,90.0,4.0,12.0,10.0,-10.0,,3,5,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,0.2,,items/food.txt,2346
Base.CakeCarrot,Base,CakeCarrot,food,Carrot Cake Slice,Food,,base:food,,food_keys,70.0,4.0,12.0,10.0,-7.0,,3,5,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.2,,items/food.txt,2364
Base.CakeCheeseCake,Base,CakeCheeseCake,food,Cheese Cake Slice,Food,,base:food,,food_keys,80.0,4.0,12.0,10.0,-8.0,,3,5,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.2,,items/food.txt,2382
Base.CakeChocolate,Base,CakeChocolate,food,Chocolate Cake Slice,Food,,base:food,,food_keys,90.0,4.0,12.0,10.0,-10.0,,3,5,,,,,,,,,,,,-15,,,,,,,,,,,,,,,,,0.2,,items/food.txt,2400
Base.CakePrep,Base,CakePrep,food,Cake Preparation,Food,,base:food,base:hasmetal,food_keys,800.0,50.0,48.0,8.0,-30.0,,4,9,,true,40,110,,,,,,,,-20,,,,,,,,,,,,Base.BakingPan,RecipeCodeOnCooked.nameCakePrep,,,,0.5,,items/food.txt,2908
Base.CakeRaw,Base,CakeRaw,food,Cake,Food,,base:food,base:hasmetal,food_keys,560.0,9.0,53.0,10.0,-15.0,,4,9,,true,40,110,,,,,,,,-10,,,,,,,,,,,,Base.BakingPan,,,,,0.5,,items/food.txt,2934
Base.CakeRedVelvet,Base,CakeRedVelvet,food,Red Velvet Cake Slice,Food,,base:food,,food_keys,80.0,4.0,12.0,10.0,-8.0,,3,5,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.2,,items/food.txt,2418
Base.CakeSlice,Base,CakeSlice,food,Cake Slice,Food,,base:food,base:spawncooked,food_keys,70.0,1.0,5.0,5.0,-7.0,,3,5,,true,20,50,,,,,,,,-10,,,,,,,,,,,,,,,,,0.2,,items/food.txt,2436
Base.CakeStrawberryShortcake,Base,CakeStrawberryShortcake,food,Strawberry Cake Slice,Food,,base:food,,food_keys,75.0,4.0,12.0,10.0,-8.0,,3,5,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,0.2,,items/food.txt,2458
Base.Calf_Head_Angus,Base,Calf_Head_Angus,food,Calf Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,items/food.txt,696
Base.Calf_Head_Holstein,Base,Calf_Head_Holstein,food,Calf Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,items/food.txt,768
Base.Calf_Head_Simmental,Base,Calf_Head_Simmental,food,Calf Head,AnimalPart,,base:food,base:animalhead,food_keys,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,items/food.txt,732
Base.CanPipe_Tobacco,Base,CanPipe_Tobacco,food,Can Pipe with Tobacco,Junk,,base:food,,food_keys,,,,,0.0,,,,true,,,,,,,,,,,,,-15,,,21,,,,,,,Base.CanPipe,,RecipeCodeOnEat.consumeNicotine,,,0.3,,items/food.txt,15394
Base.CandiedApple,Base,CandiedApple,food,Candied Apple,Food,Candy,base:food,,food_keys,250.0,36.0,9.0,6.0,-18.0,-4.0,5,8,,,,,,,,,,,,-10,,-1,,,,,,,,,,,,,,,0.2,,items/food.txt,3210
Base.Candle,Base,Candle,drainable,Candle,LightSource,,base:drainable,,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,items/drainable.txt,2153
Base.CandleLit,Base,CandleLit,drainable,Lit Candle,LightSource,,base:drainable,base:startfire,food_keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,items/drainable.txt,2167
Base.CandyCaramels,Base,CandyCaramels,food,Caramel Candies,Food,Candy,base:food,,food_keys,170.0,28.0,5.0,1.0,-5.0,,,,,,,,,,,,,,,-10,,-1,,,,,,Cake:5;ConeIcecream:5,Caramel Candy,,,,,,,,0.1,,items/food.txt,3233
Base.CandyCorn,Base,CandyCorn,food,Candy Corn,Food,Candy,base:food,,food_keys,32.0,14.0,0.0,0.0,-10.0,,,,,,,,,,,,,,,-10,,,,,,,,ConeIcecream:5,,,,,,,,,0.2,,items/food.txt,11927
Base.CandyFruitSlices,Base,CandyFruitSlices,food,Candied Fruit Slices,Food,Candy,base:food,,food_keys,40.0,10.0,0.5,0.0,-5.0,,,,,,,,,,,,,,,-10,,,,,,,,Cake:5;ConeIcecream:5,,,,,,,,,0.1,,items/food.txt,11945
Base.CandyGummyfish,Base,CandyGummyfish,food,Gummy Fish Candy,Food,Candy,base:food,,food_keys,110.0,27.0,0.0,0.0,-5.0,,,,,,,,,,,,,,,-10,,-1,,,,,,Cake:5;ConeIcecream:5,Gummy Fish,,,,,,,,0.1,,items/food.txt,3253
Base.CandyMolasses,Base,CandyMolasses,food,Halloween Candy,Food,Candy,base:food,,food_keys,160.0,33.0,3.5,0.1,-5.0,,,,,,,,,,,,,,,-10,,-1,,,,,,Cake:5;ConeIcecream:5,Halloween Candy,,,,,,,,0.1,,items/food.txt,3273
Base.CandyNovapops,Base,CandyNovapops,food,Novapops Candy,Food,Candy,base:food,,food_keys,120.0,24.0,2.5,0.0,-5.0,,,,,,,,,,,,,,,-10,,-1,,,,,,Cake:5;ConeIcecream:5,Novapop,,,,,,,,0.1,,items/food.txt,3293
Base.CandyPackage,Base,CandyPackage,food,Candy Package,Food,,base:food,,food_keys,500.0,125.0,2.5,0.0,,,,,,,,,,true,,true,,,,,,,,,,,,,,,,,,,,,0.6,,items/food.txt,11963
Base.Candycane,Base,Candycane,food,Candy Cane,Food,Candy,base:food,,food_keys,16.6,4.33,0.0,0.0,-10.0,,,,,,,,,,,,true,,,-10,,,,,,,,Cake:10;ConeIcecream:10;Muffin:10;HotDrink:10,,,,,,,,,0.2,,items/food.txt,11907
Base.CannedBellPepper,Base,CannedBellPepper,food,Jar of Bell Peppers,Food,,base:food,base:hasmetal;base:hidehungerchange;base:spawncooked;base:preservedfood,food_keys,180.0,42.0,0.0,6.0,-48.0,,30,60,,true,60,120,,,,true,,,,,,,,,,,,,,,,,RecipeCodeOnCooked.cannedFood,,,,0.8,,items/food.txt,1342
Base.CannedBellPepper_Open,Base,CannedBellPepper_Open,food,Jar of Bell Peppers (Open),Food,Vegetables,base:food,,food_keys,180.0,42.0,0.0,6.0,-48.0,,2,4,,,,,,,,,,,,,,,,,,,,Pizza:8;Omelette:4;Soup:8;Stew:8;Pie:8;Stir fry:8;Sandwich:2;Burger:2;Salad:4;Rice:8;Pasta:8;Taco:2;Burrito:4,Pepper,,,Base.EmptyJar,,,,,0.8,,items/food.txt,1549
Base.CannedBolognese,Base,CannedBolognese,food,Canned Spaghetti Bolognese,Food,,base:food,base:hasmetal,food_keys,540.0,68.0,22.0,18.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3624
Base.CannedBologneseOpen,Base,CannedBologneseOpen,food,Canned Spaghetti Bolognese (Open),Food,Meat,base:food,base:hasmetal;base:hideuncooked,food_keys,540.0,68.0,22.0,18.0,-24.0,,3,5,,true,10,30,,true,true,,,true,,,,,,,,,,Burger:12;Stew:24;Stir fry:24;Rice:24;Pasta:24;Omelette:12,Bolognese,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,3644
Base.CannedBroccoli,Base,CannedBroccoli,food,Jar of Broccoli,Food,,base:food,base:hasmetal;base:hidehungerchange;base:spawncooked;base:preservedfood,food_keys,55.0,10.0,0.5,4.5,-45.0,,30,60,,true,60,120,,,,true,,,,,,,,,,,,,,,,,RecipeCodeOnCooked.cannedFood,,,,0.8,,items/food.txt,1365
Base.CannedBroccoli_Open,Base,CannedBroccoli_Open,food,Jar of Broccoli (Open),Food,Vegetables,base:food,,food_keys,55.0,10.0,0.5,4.5,-45.0,,2,4,,,,,,,,,,,,,,,,,,,,Pizza:9;Omelette:9;Soup:9;Stew:9;Pie:9;Stir fry:9;Salad:9;Rice:9;Pasta:9,Broccoli,,,Base.EmptyJar,,,,,0.8,,items/food.txt,1571
Base.CannedCabbage,Base,CannedCabbage,food,Jar of Cabbage,Food,,base:food,base:hasmetal;base:hidehungerchange;base:spawncooked;base:preservedfood,food_keys,360.0,82.0,1.4,18.0,-48.0,,30,60,,true,60,120,,,,true,,,,,,,,,,,,,,,,,RecipeCodeOnCooked.cannedFood,,,,0.8,,items/food.txt,1388
Base.CannedCabbage_Open,Base,CannedCabbage_Open,food,Jar of Cabbage (Open),Food,Vegetables,base:food,,food_keys,360.0,82.0,1.4,18.0,-48.0,,2,4,,,,,,,,,,,,,,,,,,,,Soup:12;Stew:12;Stir fry:12;Sandwich:6;Burger:6;Salad:12;Taco:6;Burrito:6,Cabbage,,,Base.EmptyJar,,,,,0.8,,items/food.txt,1593
Base.CannedCarrots,Base,CannedCarrots,food,Jar of Carrots,Food,,base:food,base:hasmetal;base:hidehungerchange;base:spawncooked;base:preservedfood,food_keys,125.0,30.0,0.75,3.0,-40.0,,30,60,,true,60,120,,,,true,,,,,,,,,,,,,,,,,RecipeCodeOnCooked.cannedFood,,,,0.8,,items/food.txt,1411
Base.CannedCarrots2,Base,CannedCarrots2,food,Canned Carrots,Food,,base:food,base:hasmetal,food_keys,10.5,28.0,0.0,0.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3675
Base.CannedCarrotsOpen,Base,CannedCarrotsOpen,food,Canned Carrots (Open),Food,Vegetables,base:food,base:hasmetal;base:hideuncooked,food_keys,10.5,28.0,0.0,0.0,-12.0,-4.0,2,4,,true,10,30,,true,true,,,true,,,,,,,,,,Omelette:6;Soup:12;Stew:12;Pie:12;Stir fry:12;Sandwich:6;Salad:6;Rice:12;Pasta:12,Carrot,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,3695
Base.CannedCarrots_Open,Base,CannedCarrots_Open,food,Jar of Carrots (Open),Food,Vegetables,base:food,,food_keys,125.0,30.0,0.75,3.0,-40.0,,2,4,,,,,,,,,,,,,,,,,,,,Soup:8;Stew:8;Pie:8;Stir fry:8;Sandwich:4;Salad:4;Rice:8;Pasta:8,Carrot,,,Base.EmptyJar,,,,,0.8,,items/food.txt,1615
Base.CannedChili,Base,CannedChili,food,Canned Chili,Food,,base:food,base:hasmetal,food_keys,260.0,33.0,7.0,16.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3727
Base.CannedChiliOpen,Base,CannedChiliOpen,food,Canned Chili (Open),Food,Meat,base:food,base:hasmetal;base:hideuncooked,food_keys,260.0,33.0,7.0,16.0,-16.0,,3,5,,true,10,30,,true,true,,,true,,,,,,,,,,Stew:16;Stir fry:16;Rice:16;Taco:8;Burrito:8;Omelette:8;Burger:8;Hotdog:8;Sandwich:8;Pasta:8,Chili,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,3747
Base.CannedCorn,Base,CannedCorn,food,Canned Corn,Food,,base:food,base:hasmetal;base:hideuncooked,food_keys,315.0,70.0,1.75,7.0,,,,,,true,10,30,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3828
Base.CannedCornOpen,Base,CannedCornOpen,food,Canned Corn (Open),Food,Vegetables,base:food,base:hasmetal;base:hideuncooked,food_keys,315.0,70.0,1.75,7.0,-16.0,-4.0,2,4,,true,10,30,,true,true,,,true,,,,,,,,,,Soup:16;Stew:16;Stir fry:16;Burger:8;Hotdog:8;Salad:16;Rice:16;Pasta:16;Omelette:8;Taco:8;Burrito:8;AddBaitToChum:10,Corn,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,3851
Base.CannedCornedBeef,Base,CannedCornedBeef,food,Canned Corned Beef,Food,,base:food,base:hasmetal,food_keys,720.0,0.0,48.0,78.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3778
Base.CannedCornedBeefOpen,Base,CannedCornedBeefOpen,food,Canned Corned Beef (Open),Food,Beef,base:food,base:hasmetal;base:hideuncooked,food_keys,720.0,0.0,48.0,78.0,-24.0,,2,4,,true,10,30,,true,true,,,true,,,,,,,,,,Pizza:12;Burger:12;Omelette:8;Stew:12;Stir fry:12;Sandwich:8;Salad:12;Pasta:12;Rice:12,Corned Beef,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,3797
Base.CannedEggplant,Base,CannedEggplant,food,Jar of Eggplants,Food,,base:food,base:hasmetal;base:hidehungerchange;base:spawncooked;base:preservedfood,food_keys,342.0,81.0,2.4,13.5,-48.0,,30,60,,true,60,120,,,,true,,,,,,,,,,,,,,,,,RecipeCodeOnCooked.cannedFood,,,,0.8,,items/food.txt,1434
Base.CannedEggplant_Open,Base,CannedEggplant_Open,food,Jar of Eggplants (Open),Food,Vegetables,base:food,,food_keys,342.0,81.0,2.4,13.5,-48.0,,2,4,,,,,,,,,,,,,,,,,,,,Pizza:8;Omelette:8;Soup:16;Stew:16;Pie:16;Stir fry:16;Burger:8;Sandwich:4;Salad:8;Rice:16;Pasta:16,Eggplant,,,Base.EmptyJar,,,,,0.8,,items/food.txt,1637
Base.CannedFruitBeverage,Base,CannedFruitBeverage,food,Canned Fruit Beverage,Food,,base:food,base:hasmetal,food_keys,250.0,0.0,24.0,10.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,4640
Base.CannedFruitBeverageOpen,Base,CannedFruitBeverageOpen,food,Canned Fruit Beverage (Open),Food,Juice,base:food,base:hasmetal,food_keys,250.0,0.0,24.0,10.0,-15.0,-85.0,5,7,,,,,,true,true,,,,,-10,,,,,,,,Cake:15;FruitSalad:15;Pancakes:15;Muffin:15,Fruit,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,4659
Base.CannedFruitCocktail,Base,CannedFruitCocktail,food,Canned Fruit Cocktail,Food,,base:food,base:hasmetal,food_keys,250.0,0.0,24.0,10.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3884
Base.CannedFruitCocktailOpen,Base,CannedFruitCocktailOpen,food,Canned Fruit Cocktail (Open),Food,Fruits,base:food,base:hasmetal,food_keys,250.0,0.0,24.0,10.0,-15.0,,5,7,,,,,,true,true,,,,,-10,,,,,,,,Cake:15;FruitSalad:15;Pancakes:15;Muffin:15;ConeIcecream:5;PieSweet:15;Oatmeal:5,Fruit,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,3904
Base.CannedLeek,Base,CannedLeek,food,Jar of Leeks,Food,,base:food,base:hasmetal;base:hidehungerchange;base:spawncooked;base:preservedfood,food_keys,216.0,560.0,1.2,15.2,-48.0,,30,60,,true,60,120,,,,true,,,,,,,,,,,,,,,,,RecipeCodeOnCooked.cannedFood,,,,0.8,,items/food.txt,1457
Base.CannedLeek_Open,Base,CannedLeek_Open,food,Jar of Leeks (Open),Food,Vegetables,base:food,,food_keys,216.0,560.0,1.2,15.2,-48.0,,2,4,,,,,,,,,,,,,,,,,,,,Omelette:6;Soup:12;Stew:12;Pie:12;Stir fry:12;Salad:6;Rice:12;Pasta:12,Leek,,,Base.EmptyJar,,,,,0.8,,items/food.txt,1659
Base.CannedMilk,Base,CannedMilk,food,Canned Evaporated Milk,Food,,base:food,base:hasmetal,food_keys,472.0,23.6,23.6,23.6,,,,,true,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3930
Base.CannedMilkOpen,Base,CannedMilkOpen,food,Canned Evaporated Milk (Open),Food,Milk,base:food,base:milk;base:hasmetal;base:wetbeverageingredient,food_keys,472.0,23.6,23.6,23.6,-10.0,-10.0,4,7,true,,,,,true,true,,,,,,,,,,,,,FruitSalad:2;Pancakes:2;HotDrink:2;Oatmeal:2;PieSweet:5;Cake:5,Evaporated Milk,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,3949
Base.CannedMushroomSoup,Base,CannedMushroomSoup,food,Canned Mushroom Soup,Food,,base:food,base:hasmetal,food_keys,160.0,19.0,8.0,3.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,3978
Base.CannedMushroomSoupOpen,Base,CannedMushroomSoupOpen,food,Canned Mushroom Soup (Open),Food,Mushroom,base:food,base:hasmetal;base:hideuncooked,food_keys,160.0,19.0,8.0,3.0,-10.0,-4.0,2,4,,true,10,30,,true,true,,,true,,,,,,,,,,Omelette:5;Soup:10;Stew:10;Stir fry:10;Burger:5;Salad:10;Rice:10;Pasta:10,Mushroom,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,3998
Base.CannedPeaches,Base,CannedPeaches,food,Canned Peaches,Food,,base:food,base:hasmetal,food_keys,250.0,0.0,24.0,10.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,4030
Base.CannedPeachesOpen,Base,CannedPeachesOpen,food,Canned Peaches (Open),Food,Fruits,base:food,base:hasmetal,food_keys,250.0,0.0,24.0,10.0,-15.0,,5,7,,,,,,true,true,,,,,-10,,,,,,,,Cake:15;FruitSalad:15;Pancakes:15;Muffin:15;PieSweet:15;Oatmeal:5,Peach,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,4050
Base.CannedPeas,Base,CannedPeas,food,Canned Peas,Food,,base:food,base:hasmetal,food_keys,280.0,52.5,0.0,14.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,4077
Base.CannedPeasOpen,Base,CannedPeasOpen,food,Canned Peas (Open),Food,Vegetables,base:food,base:hasmetal;base:hideuncooked,food_keys,280.0,52.5,0.0,14.0,-16.0,-3.0,2,4,,true,10,30,,true,true,,,true,,,,,,,,,,Omelette:8;Soup:16;Stew:16;Stir fry:16;Rice:16,Pea,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,4097
Base.CannedPineapple,Base,CannedPineapple,food,Canned Pineapple,Food,,base:food,base:hasmetal,food_keys,250.0,0.0,24.0,10.0,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,4129
Base.CannedPineappleOpen,Base,CannedPineappleOpen,food,Canned Pineapple (Open),Food,Fruits,base:food,base:hasmetal,food_keys,250.0,0.0,24.0,10.0,-15.0,,5,7,,,,,,true,true,,,,,-10,,,,,,,,Pizza:15;Cake:15;FruitSalad:15;Pancakes:5;Muffin:15;ConeIcecream:5;PieSweet:15;Oatmeal:5,Pineapple,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,4149
Base.CannedPotato,Base,CannedPotato,food,Jar of Potatoes,Food,,base:food,base:hasmetal;base:hidehungerchange;base:spawncooked;base:preservedfood,food_keys,210.0,45.0,0.45,9.0,-48.0,,30,60,,true,60,120,,,,true,,,,,,,,,,,,,,,,,RecipeCodeOnCooked.cannedFood,,,,0.8,,items/food.txt,1480
Base.CannedPotato2,Base,CannedPotato2,food,Canned Potato,Food,,base:food,base:hasmetal,food_keys,175.0,35.0,0.0,2.5,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,0.8,,items/food.txt,4176
Base.CannedPotatoOpen,Base,CannedPotatoOpen,food,Canned Potato (Open),Food,Vegetables,base:food,base:hasmetal;base:hideuncooked,food_keys,175.0,35.0,0.0,2.5,-18.0,-7.0,2,4,,true,10,30,,true,true,,,true,,,,,,,,,,Omelette:9;Soup:18;Stew:18;Pie:18;Stir fry:18;Salad:9,Potato,,,Base.TinCanEmpty,,,,,0.8,,items/food.txt,4196
Base.CannedPotato_Open,Base,CannedPotato_Open,food,Jar of Potatoes (Open),Food,Vegetables,base:food,,food_keys,210.0,45.0,0.45,9.0,-48.0,,2,4,,,,,,,,,,,,,,,,,,,,Omelette:9;Soup:18;Stew:18;Pie:18;Stir fry:18;Salad:9|Cooked,Potato,,,Base.EmptyJar,,,,,0.8,,items/food.txt,1681
Base.CannedRedRadish,Base,CannedRedRadish,food,Jar of Radishes,Food,,base:food,base:hasmetal;base:hidehungerchange;base:spawncooked;base:preservedfood,food_keys,15.0,2.25,0.0,0.0,-45.0,,30,60,,true,60,120,,,,true,,,,,,,,,,,,,,,,,RecipeCodeOnCooked.cannedFood,,,,0.8,,items/food.txt,1503
Base.CannedRedRadish_Open,Base,CannedRedRadish_Open,food,Jar of Radishes (Open),Food,Vegetables,base:food,,food_keys,15.0,2.25,0.0,0.0,-45.0,,2,4,,,,,,,,,,,,,,,,,,,,Soup:3;Stew:3;Stir fry:3;Burger:3;Salad:3;Sandwich:3,Radish,,,Base.EmptyJar,,,,,0.8,,items/food.txt,1703
Base.CannedRoe,Base,CannedRoe,food,Jar of Fish Roe,Food,,base:food,base:hasmetal;base:hidehungerchange;base:spawncooked;base:preservedfood,food_keys,56.0,14.0,0.8,5.2,-48.0,,30,60,,true,60,120,,,,true,,,,,,,,,,,,,,,,,RecipeCodeOnCooked.cannedFood,,,,0.8,,items/food.txt,15480
Base.CannedRoe_Open,Base,CannedRoe_Open,food,Opened Jar of Fish Roe,Food,Roe,base:food,base:hasmetal,food_keys,150.0,0.0,11.0,14.0,-10.0,,3,5,,,,,,,,,,,,-20,,,,,,,,Salad:2;Sandwich:2;Soup:2;Toast:2,,,,Base.EmptyJar,,,,,0.8,,items/food.txt,15503
