recipe,resultItem,item,use,requiresCooked,spice,share0,kcal0,carbs0,lipids0,proteins0,share10,kcal10
Bread,Base.BreadDough,Base.Chocolate_GalacticDairy,10,false,false,0.5,95.0,15.0,4.0,1.0,0.35,110.833333
Bread,Base.BreadDough,Base.Chocolate_HeartBox,10,false,false,0.25,425.0,55.0,32.5,5.0,0.175,495.833333
Bread,Base.BreadDough,Base.Chocolate_RoysPBPucks,10,false,false,0.5,115.0,13.0,6.5,2.5,0.35,134.166667
Bread,Base.BreadDough,Base.Chocolate_Smirkers,10,false,false,0.5,140.0,17.5,7.0,2.0,0.35,163.333333
Bread,Base.BreadDough,Base.Chocolate_SnikSnak,10,false,false,0.5,115.0,14.5,6.0,1.5,0.35,134.166667
Bread,Base.BreadDough,Base.FlaxSeed,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Garlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.GreenOnions,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Icing,10,false,false,1.0,110.0,80.0,44.0,16.0,0.7,128.333333
Bread,Base.BreadDough,Base.JamFruit,15,false,false,0.5,275.0,65.0,0.0,0.5,0.35,320.833333
Bread,Base.BreadDough,Base.JamMarmalade,15,false,false,0.5,275.0,65.0,0.0,0.5,0.35,320.833333
Bread,Base.BreadDough,Base.Oregano,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.OreganoDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Parsley,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.ParsleyDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.PoppySeed,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Processedcheese,5,false,false,1.0,70.0,0.0,6.0,4.0,0.7,81.666667
Bread,Base.BreadDough,Base.PumpkinSeed,5,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Rosehips,6,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.RosemaryDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.SageDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Seasoning_Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Seasoning_Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Seasoning_Oregano,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Seasoning_Parsley,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Seasoning_Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Seasoning_Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Seasoning_Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.SunflowerSeeds,5,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bread,Base.BreadDough,Base.ThymeDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.BBQSauce,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Bacon,4,true,false,0.333333,53.333333,0.0,4.666667,3.333333,0.233333,62.222222
Burger,Base.BurgerRecipe,Base.BaconBits,1,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.BaconRashers,4,true,false,1.0,40.0,0.0,3.5,2.5,0.7,46.666667
Burger,Base.BurgerRecipe,Base.BaloneySlice,5,false,false,1.0,33.0,0.33,1.06,3.78,0.7,38.5
Burger,Base.BurgerRecipe,Base.BalsamicVinegar,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.BasilDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.BellPepper,2,false,false,0.25,7.5,1.75,0.0,0.25,0.175,8.75
Burger,Base.BurgerRecipe,Base.Cabbage,6,false,false,0.25,45.0,10.25,0.175,2.25,0.175,52.5
Burger,Base.BurgerRecipe,Base.CannedBellPepper_Open,2,false,false,0.041667,7.5,1.75,0.0,0.25,0.029167,8.75
Burger,Base.BurgerRecipe,Base.CannedBologneseOpen,12,false,false,0.5,270.0,34.0,11.0,9.0,0.35,315.0
Burger,Base.BurgerRecipe,Base.CannedCabbage_Open,6,false,false,0.125,45.0,10.25,0.175,2.25,0.0875,52.5
Burger,Base.BurgerRecipe,Base.CannedChiliOpen,8,false,false,0.5,130.0,16.5,3.5,8.0,0.35,151.666667
Burger,Base.BurgerRecipe,Base.CannedCornOpen,8,false,false,0.5,157.5,35.0,0.875,3.5,0.35,183.75
Burger,Base.BurgerRecipe,Base.CannedCornedBeefOpen,12,false,false,0.5,360.0,0.0,24.0,39.0,0.35,420.0
Burger,Base.BurgerRecipe,Base.CannedEggplant_Open,8,false,false,0.166667,57.0,13.5,0.4,2.25,0.116667,66.5
Burger,Base.BurgerRecipe,Base.CannedMushroomSoupOpen,5,false,false,0.5,80.0,9.5,4.0,1.5,0.35,93.333333
Burger,Base.BurgerRecipe,Base.CannedRedRadish_Open,3,false,false,0.066667,1.0,0.15,0.0,0.0,0.046667,1.166667
Burger,Base.BurgerRecipe,Base.CannedTomatoOpen,6,false,false,0.5,45.0,9.0,0.0,1.5,0.35,52.5
Burger,Base.BurgerRecipe,Base.CannedTomato_Open,6,false,false,0.125,7.0,1.75,0.1,0.65,0.0875,8.166667
Burger,Base.BurgerRecipe,Base.Cheese,5,false,false,0.333333,37.666667,0.29,3.11,2.133333,0.233333,43.944444
Burger,Base.BurgerRecipe,Base.Chicken,10,true,false,0.30303,69.69697,0.0,2.727273,11.515152,0.212121,81.313131
Burger,Base.BurgerRecipe,Base.ChickenFillet,12,true,false,0.4,92.0,0.0,3.6,15.2,0.28,107.333333
Burger,Base.BurgerRecipe,Base.ChickenFried,15,false,false,1.0,260.0,17.0,14.0,16.0,0.7,303.333333
Burger,Base.BurgerRecipe,Base.ChickenNuggets,10,false,false,1.0,230.0,10.2,8.1,26.441,0.7,268.333333
Burger,Base.BurgerRecipe,Base.ChickenWings,15,true,false,0.789474,150.0,0.0,4.736842,17.368421,0.552632,175.0
Burger,Base.BurgerRecipe,Base.Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.ChivesDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Cilantro,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.CilantroDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.CilantroSeed,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Corn,7,false,false,0.5,44.0,13.37,0.965,2.34,0.35,51.333333
Burger,Base.BurgerRecipe,Base.Crayfish,10,true,false,1.0,40.0,0.0,2.0,8.0,0.7,46.666667
Burger,Base.BurgerRecipe,Base.Dandelions,5,false,false,1.0,25.0,5.0,0.5,1.5,0.7,29.166667
Burger,Base.BurgerRecipe,Base.DeadBird,10,true,false,0.666667,107.333333,0.333333,1.333333,14.666667,0.466667,125.222222
Burger,Base.BurgerRecipe,Base.DeadMouse,10,true,false,1.0,220.0,0.7,3.15,9.5,0.7,256.666667
Burger,Base.BurgerRecipe,Base.DeadMousePups,5,true,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Burger,Base.BurgerRecipe,Base.DeadMousePupsSkinned,5,true,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Burger,Base.BurgerRecipe,Base.DeadMouseSkinned,10,true,false,1.0,220.0,0.7,3.15,9.5,0.7,256.666667
Burger,Base.BurgerRecipe,Base.DeadRat,10,true,false,0.454545,147.272727,0.0,7.272727,18.181818,0.318182,171.818182
Burger,Base.BurgerRecipe,Base.DeadRatBaby,10,true,false,0.833333,145.5,0.0,7.166667,18.0,0.583333,169.75
Burger,Base.BurgerRecipe,Base.DeadRatBabySkinned,10,true,false,0.833333,145.5,0.0,7.166667,18.0,0.583333,169.75
Burger,Base.BurgerRecipe,Base.DeadRatSkinned,10,true,false,0.454545,147.272727,0.0,7.272727,18.181818,0.318182,171.818182
Burger,Base.BurgerRecipe,Base.DeadSquirrel,10,true,false,0.3125,150.0,0.0,4.6875,26.5,0.21875,175.0
Burger,Base.BurgerRecipe,Base.Dip_NachoCheese,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Dip_Ranch,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Dip_Salsa,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.DogfoodOpen,10,true,false,0.333333,166.0,25.853333,4.193333,5.346667,0.233333,193.666667
Burger,Base.BurgerRecipe,Base.Egg,7,true,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Burger,Base.BurgerRecipe,Base.EggBoiled,10,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Burger,Base.BurgerRecipe,Base.EggOmelette,20,false,false,1.0,120.0,0.52,6.18,10.55,0.7,140.0
Burger,Base.BurgerRecipe,Base.EggPoached,10,false,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Burger,Base.BurgerRecipe,Base.EggScrambled,20,false,false,1.0,120.0,0.52,6.18,10.55,0.7,140.0
Burger,Base.BurgerRecipe,Base.Eggplant,8,true,false,0.5,57.0,13.5,0.4,2.25,0.35,66.5
Burger,Base.BurgerRecipe,Base.FishFillet,10,true,false,0.4,82.0,0.4,4.8,11.408,0.28,95.666667
Burger,Base.BurgerRecipe,Base.FishFingers,10,false,false,1.0,230.0,10.2,8.1,26.441,0.7,268.333333
Burger,Base.BurgerRecipe,Base.FishFried,10,false,false,0.333333,70.0,2.333333,4.0,5.333333,0.233333,81.666667
Burger,Base.BurgerRecipe,Base.FrenchFries,10,false,false,1.0,203.0,35.97,5.19,3.35,0.7,236.833333
Burger,Base.BurgerRecipe,Base.FriedOnionRings,5,false,false,0.5,100.0,11.0,6.0,1.0,0.35,116.666667
Burger,Base.BurgerRecipe,Base.FriedOnionRingsCraft,5,true,false,0.5,100.0,11.0,6.0,1.0,0.35,116.666667
Burger,Base.BurgerRecipe,Base.Garlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Gravy,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.GreenOnions,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Guacamole,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.HamSlice,10,false,false,1.0,260.0,15.16,13.0,19.5,0.7,303.333333
Burger,Base.BurgerRecipe,Base.Hotsauce,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Kale,8,false,false,0.5,89.0,20.705,0.355,4.57,0.35,103.833333
Burger,Base.BurgerRecipe,Base.Ketchup,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Lettuce,3,false,false,0.2,10.8,2.066,0.108,0.98,0.14,12.6
Burger,Base.BurgerRecipe,Base.Lobster,10,true,false,0.25,30.0,0.0,1.75,7.0,0.175,35.0
Burger,Base.BurgerRecipe,Base.Marinara,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.MayonnaiseFull,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.MeatPatty,10,true,false,0.25,153.0,0.0,7.5,11.5,0.175,178.5
Burger,Base.BurgerRecipe,Base.MincedMeat,10,true,false,0.25,75.0,0.0,7.5,11.5,0.175,87.5
Burger,Base.BurgerRecipe,Base.MushroomGeneric1,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Burger,Base.BurgerRecipe,Base.MushroomGeneric2,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Burger,Base.BurgerRecipe,Base.MushroomGeneric3,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
Burger,Base.BurgerRecipe,Base.MushroomGeneric4,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Burger,Base.BurgerRecipe,Base.MushroomGeneric5,15,false,false,1.0,32.0,2.56,0.32,2.36,0.7,37.333333
Burger,Base.BurgerRecipe,Base.MushroomGeneric6,13,false,false,1.0,30.0,2.12,0.24,2.04,0.7,35.0
Burger,Base.BurgerRecipe,Base.MushroomGeneric7,13,false,false,1.0,32.0,2.12,0.24,2.04,0.7,37.333333
Burger,Base.BurgerRecipe,Base.MushroomsButton,4,false,false,0.571429,8.571429,0.605714,0.068571,0.582857,0.4,10.0
Burger,Base.BurgerRecipe,Base.Mustard,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.MuttonChop,10,true,false,0.333333,78.0,0.026667,3.666667,11.0,0.233333,91.0
Burger,Base.BurgerRecipe,Base.OilOlive,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.OilVegetable,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.OmeletteRecipe,14,true,false,1.0,123.0,2.0,8.33,11.0,0.7,143.5
Burger,Base.BurgerRecipe,Base.OmeletteRecipeForged,14,true,false,1.0,123.0,2.0,8.33,11.0,0.7,143.5
Burger,Base.BurgerRecipe,Base.Onion,2,false,false,0.2,5.6,1.308,0.014,0.154,0.14,6.533333
Burger,Base.BurgerRecipe,Base.Oregano,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.OreganoDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Oysters,5,true,false,1.0,15.0,10.0,4.0,22.0,0.7,17.5
Burger,Base.BurgerRecipe,Base.OystersFried,6,true,false,1.0,25.0,11.0,4.0,20.0,0.7,29.166667
Burger,Base.BurgerRecipe,Base.Parsley,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.ParsleyDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Pepper,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.PepperHabanero,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.PepperHabaneroDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.PepperJalapeno,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.PepperJalapenoDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Pickles,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Pork,10,true,false,0.166667,50.0,0.0,2.0,8.333333,0.116667,58.333333
Burger,Base.BurgerRecipe,Base.PorkChop,10,true,false,0.333333,50.0,0.0,2.0,8.333333,0.233333,58.333333
Burger,Base.BurgerRecipe,Base.PowderedGarlic,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.PowderedOnion,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Processedcheese,5,false,false,1.0,70.0,0.0,6.0,4.0,0.7,81.666667
Burger,Base.BurgerRecipe,Base.Rabbitmeat,10,true,false,0.333333,323.0,6.666667,6.666667,61.666667,0.233333,376.833333
Burger,Base.BurgerRecipe,Base.RedRadish,3,false,false,1.0,1.0,0.15,0.0,0.0,0.7,1.166667
Burger,Base.BurgerRecipe,Base.RefriedBeans,5,false,false,0.5,35.0,12.5,0.75,5.0,0.35,40.833333
Burger,Base.BurgerRecipe,Base.RemouladeFull,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.RiceVinegar,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.RosemaryDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.SageDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.SalamiSlice,4,false,false,1.0,66.0,0.4,5.2,4.4,0.7,77.0
Burger,Base.BurgerRecipe,Base.Salt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Sausage,10,true,false,0.5,90.0,0.0,2.175,7.81,0.35,105.0
Burger,Base.BurgerRecipe,Base.SeasoningSalt,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Seasoning_Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Seasoning_Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Seasoning_Cilantro,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Seasoning_Oregano,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Seasoning_Parsley,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Seasoning_Rosemary,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Seasoning_Sage,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Seasoning_Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.SesameOil,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Shrimp,10,true,false,1.0,80.0,0.0,7.0,10.0,0.7,93.333333
Burger,Base.BurgerRecipe,Base.Smallanimalmeat,10,true,false,0.666667,134.0,3.333333,4.833333,30.0,0.466667,156.333333
Burger,Base.BurgerRecipe,Base.Smallbirdmeat,10,true,false,0.666667,174.0,3.333333,5.5,60.0,0.466667,203.0
Burger,Base.BurgerRecipe,Base.SourCream,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Soysauce,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Squid,10,true,false,0.333333,68.333333,0.333333,4.333333,10.84,0.233333,79.722222
Burger,Base.BurgerRecipe,Base.SquidCalamari,10,true,false,1.0,105.0,3.0,0.0,18.0,0.7,122.5
Burger,Base.BurgerRecipe,Base.TatoDots,10,false,false,1.0,203.0,35.97,5.19,3.35,0.7,236.833333
Burger,Base.BurgerRecipe,Base.Thyme,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.ThymeDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Tofu,10,false,false,1.0,30.0,1.0,1.0,5.0,0.7,35.0
Burger,Base.BurgerRecipe,Base.TofuFried,15,false,false,1.0,35.0,3.0,1.0,5.0,0.7,40.833333
Burger,Base.BurgerRecipe,Base.Tomato,6,false,false,0.5,7.0,1.75,0.1,0.65,0.35,8.166667
Burger,Base.BurgerRecipe,Base.TurkeyEgg,10,true,false,1.0,71.0,0.37,4.54,5.78,0.7,82.833333
Burger,Base.BurgerRecipe,Base.TurkeyFillet,20,true,false,0.4,92.0,0.0,4.0,12.8,0.28,107.333333
Burger,Base.BurgerRecipe,Base.TurkeyLegs,10,true,false,0.238095,54.761905,0.0,2.142857,9.047619,0.166667,63.888889
Burger,Base.BurgerRecipe,Base.TurkeyWings,25,true,false,0.833333,166.666667,0.0,8.333333,26.666667,0.583333,194.444444
Burger,Base.BurgerRecipe,Base.Vinegar2,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Vinegar_Jug,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.Wasabi,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.WildEggs,7,true,false,1.0,63.0,0.32,4.18,5.55,0.7,73.5
Burger,Base.BurgerRecipe,Base.WildGarlic2,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger,Base.BurgerRecipe,Base.WildGarlicDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.BBQSauce,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.Bacon,4,true,false,0.333333,53.333333,0.0,4.666667,3.333333,0.233333,62.222222
Burger2,Base.Burger,Base.BaconBits,1,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.BaconRashers,4,true,false,1.0,40.0,0.0,3.5,2.5,0.7,46.666667
Burger2,Base.Burger,Base.BaloneySlice,5,false,false,1.0,33.0,0.33,1.06,3.78,0.7,38.5
Burger2,Base.Burger,Base.BalsamicVinegar,2,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.Basil,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.BasilDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.BellPepper,2,false,false,0.25,7.5,1.75,0.0,0.25,0.175,8.75
Burger2,Base.Burger,Base.Cabbage,6,false,false,0.25,45.0,10.25,0.175,2.25,0.175,52.5
Burger2,Base.Burger,Base.CannedBellPepper_Open,2,false,false,0.041667,7.5,1.75,0.0,0.25,0.029167,8.75
Burger2,Base.Burger,Base.CannedBologneseOpen,12,false,false,0.5,270.0,34.0,11.0,9.0,0.35,315.0
Burger2,Base.Burger,Base.CannedCabbage_Open,6,false,false,0.125,45.0,10.25,0.175,2.25,0.0875,52.5
Burger2,Base.Burger,Base.CannedChiliOpen,8,false,false,0.5,130.0,16.5,3.5,8.0,0.35,151.666667
Burger2,Base.Burger,Base.CannedCornOpen,8,false,false,0.5,157.5,35.0,0.875,3.5,0.35,183.75
Burger2,Base.Burger,Base.CannedCornedBeefOpen,12,false,false,0.5,360.0,0.0,24.0,39.0,0.35,420.0
Burger2,Base.Burger,Base.CannedEggplant_Open,8,false,false,0.166667,57.0,13.5,0.4,2.25,0.116667,66.5
Burger2,Base.Burger,Base.CannedMushroomSoupOpen,5,false,false,0.5,80.0,9.5,4.0,1.5,0.35,93.333333
Burger2,Base.Burger,Base.CannedRedRadish_Open,3,false,false,0.066667,1.0,0.15,0.0,0.0,0.046667,1.166667
Burger2,Base.Burger,Base.CannedTomatoOpen,6,false,false,0.5,45.0,9.0,0.0,1.5,0.35,52.5
Burger2,Base.Burger,Base.CannedTomato_Open,6,false,false,0.125,7.0,1.75,0.1,0.65,0.0875,8.166667
Burger2,Base.Burger,Base.Cheese,5,false,false,0.333333,37.666667,0.29,3.11,2.133333,0.233333,43.944444
Burger2,Base.Burger,Base.Chicken,10,true,false,0.30303,69.69697,0.0,2.727273,11.515152,0.212121,81.313131
Burger2,Base.Burger,Base.ChickenFillet,12,true,false,0.4,92.0,0.0,3.6,15.2,0.28,107.333333
Burger2,Base.Burger,Base.ChickenFried,15,false,false,1.0,260.0,17.0,14.0,16.0,0.7,303.333333
Burger2,Base.Burger,Base.ChickenNuggets,10,false,false,1.0,230.0,10.2,8.1,26.441,0.7,268.333333
Burger2,Base.Burger,Base.ChickenWings,15,true,false,0.789474,150.0,0.0,4.736842,17.368421,0.552632,175.0
Burger2,Base.Burger,Base.Chives,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.ChivesDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.Cilantro,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.CilantroDried,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.CilantroSeed,1,false,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burger2,Base.Burger,Base.Corn,7,false,false,0.5,44.0,13.37,0.965,2.34,0.35,51.333333
Burger2,Base.Burger,Base.Crayfish,10,true,false,1.0,40.0,0.0,2.0,8.0,0.7,46.666667
Burger2,Base.Burger,Base.Dandelions,5,false,false,1.0,25.0,5.0,0.5,1.5,0.7,29.166667
Burger2,Base.Burger,Base.DeadBird,10,true,false,0.666667,107.333333,0.333333,1.333333,14.666667,0.466667,125.222222
Burger2,Base.Burger,Base.DeadMouse,10,true,false,1.0,220.0,0.7,3.15,9.5,0.7,256.666667
Burger2,Base.Burger,Base.DeadMousePups,5,true,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Burger2,Base.Burger,Base.DeadMousePupsSkinned,5,true,false,1.0,110.0,0.35,1.58,4.2,0.7,128.333333
Burger2,Base.Burger,Base.DeadMouseSkinned,10,true,false,1.0,220.0,0.7,3.15,9.5,0.7,256.666667
Burger2,Base.Burger,Base.DeadRat,10,true,false,0.454545,147.272727,0.0,7.272727,18.181818,0.318182,171.818182
Burger2,Base.Burger,Base.DeadRatBaby,10,true,false,0.833333,145.5,0.0,7.166667,18.0,0.583333,169.75
Burger2,Base.Burger,Base.DeadRatBabySkinned,10,true,false,0.833333,145.5,0.0,7.166667,18.0,0.583333,169.75
Burger2,Base.Burger,Base.DeadRatSkinned,10,true,false,0.454545,147.272727,0.0,7.272727,18.181818,0.318182,171.818182
